articleId,relatedId
49167,578998
49167,568699
49167,243716
49167,575118
49167,326304
49167,329668
49169,106163
49169,586607
49172,458911
49174,626991
49174,582657
49174,465866
49174,230724
49174,455846
49174,355037
49174,359238
49174,581735
49174,322399
49174,243081
49174,252063
49174,427576
49174,512850
49177,24279
49177,577401
49177,93459
49177,251421
49181,614872
49181,289324
49182,25278
49182,33123
49182,160980
49182,101922
49182,577706
49182,615575
49182,566409
49182,416222
49182,278801
49186,432680
49186,423796
49188,589829
49188,210916
49188,603066
49188,298678
49191,20655
49191,34453
49191,251688
49191,325084
49191,610250
49191,325406
49191,250081
49191,321817
49192,2121
49194,165046
49195,575107
49196,34453
49196,314055
49196,544300
49196,332851
49200,420255
49200,311413
49202,362949
49202,356872
49202,371976
49202,365134
49202,286918
49202,376169
49202,360612
49202,579410
49202,373637
49202,446272
49202,358323
49204,75099
49204,297366
49204,439979
49204,448759
49204,157304
49204,330890
49204,284631
49204,120766
49204,467970
49205,369052
49205,289085
49205,615015
49205,331322
49205,382071
49205,98164
49205,438171
49205,304409
49205,601805
49206,316273
49206,326419
49206,465854
49208,578269
49208,301604
49211,347743
49216,30109
49217,28588
49217,300291
49217,207703
49217,74476
49217,377541
49217,244751
49217,440093
49217,601805
49222,483276
49222,571812
49222,237190
49222,219966
49223,207223
49223,472641
49223,535342
49223,82344
49223,260161
49223,557395
49224,2019
49224,382944
49224,302274
49224,300194
49224,288698
49224,564981
49224,442450
49224,286934
49224,440664
49224,93869
49224,602737
49224,103197
49224,446142
49226,598717
49226,593491
49226,287858
49227,626182
49227,223011
49230,315083
49233,440978
49241,33130
49241,520431
49241,239585
49241,433477
49241,156528
49242,157800
49243,321552
49243,560234
49243,433200
49243,580741
49243,436357
49244,12405
49244,565210
49244,97303
49251,89010
49251,538559
49251,615647
49251,331057
49251,451404
49251,110456
49252,88699
49252,360321
49252,323882
49252,315920
49252,177326
49252,555061
49253,21784
49253,33284
49253,586782
49253,446080
49253,580130
49253,479934
49253,249596
49253,120100
49253,432055
49253,168018
49253,164088
49253,435440
49253,515403
49253,450444
49253,119839
49253,321328
49253,279339
49253,261119
49253,326992
49253,108547
49256,169988
49256,246135
49256,526595
49256,584422
49256,79020
49259,28438
49259,103382
49259,625131
49259,520513
49259,317680
49259,595527
49259,332364
49259,261784
49259,328115
49262,150340
49262,554115
49264,589334
49264,584158
49264,225746
49264,592534
49268,161616
49268,478965
49268,253256
49268,544951
49268,536299
49268,323437
49268,227539
49268,348198
49268,458920
49268,428247
49268,330212
49268,303223
49269,162854
49269,74760
49270,622751
49270,254698
49271,10986
49271,23081
49271,420377
49271,109148
49271,446885
49274,319930
49279,451175
49279,75061
49279,558916
49279,443986
49279,448531
49279,77419
49279,113247
49279,566774
49280,306364
49280,81026
49280,307228
49280,95890
49283,259426
49283,593140
49288,232251
49288,280900
49289,22177
49289,320363
49289,92350
49289,323539
49289,515403
49289,450444
49289,511616
49289,239239
49289,315974
49289,174934
49289,442933
49289,511632
49289,515086
49290,341781
49290,349446
49292,560466
49294,600124
49295,238730
49295,460535
49295,604052
49295,586686
49295,76175
49295,542730
49295,300674
49296,616220
49296,316158
49296,310268
49296,322926
49296,320872
49296,555804
49296,118883
49296,581778
49296,229620
49299,486003
49300,75765
49303,81752
49303,553092
49303,95630
49303,299791
49303,440036
49304,571278
49304,284741
49307,313199
49307,428647
49310,444870
49312,559343
49312,287198
49312,224297
49312,297458
49312,293417
49312,595293
49312,562277
49313,419041
49315,182255
49315,328719
49315,539483
49315,284684
49315,470940
49315,143384
49315,282013
49315,84457
49315,291890
49315,105840
49315,244245
49315,521333
49316,568477
49316,515267
49316,279951
49316,566630
49319,439727
49319,131772
49319,389752
49319,300137
49319,447900
49319,301293
49319,251990
49319,554880
49321,284520
49321,421692
49321,462355
49321,336250
49321,464522
49321,426822
49327,468649
49328,30382
49328,296389
49328,432660
49328,610638
49329,517247
49329,574266
49334,27919
49334,420377
49334,425997
49335,95431
49335,417134
49337,23182
49337,6743
49337,484308
49337,324656
49337,90556
49337,375211
49338,7793
49338,382862
49338,105828
49338,445617
49338,354957
49338,509118
49338,214951
49338,615015
49338,586607
49338,311062
49339,353909
49339,313930
49339,522802
49340,163088
49340,347441
49340,231569
49340,516021
49340,450502
49345,243082
49345,603912
49345,250135
49347,29825
49347,245193
49347,207029
49347,74938
49347,230661
49347,305575
49347,223492
49347,78800
49347,333873
49347,240946
49347,153978
49347,91045
49347,624507
49347,580094
49347,578943
49347,309199
49347,297867
49347,285535
49347,573700
49347,285893
49349,30761
49350,432643
49350,74516
49353,623964
49353,251260
49354,451534
49354,170116
49354,334666
49354,225637
49354,216575
49354,519312
49354,146041
49354,542574
49355,247912
49356,619515
49356,75765
49356,467187
49361,40325
49363,47606
49363,51637
49363,170945
49365,618614
49366,295511
49366,112383
49369,14616
49373,308811
49378,461220
49378,539791
49378,447685
49378,457237
49378,91260
49378,210804
49378,359129
49378,461117
49378,448780
49378,441977
49378,359273
49378,429299
49378,328904
49378,254607
49379,5362
49379,575205
49379,416259
49379,414757
49379,339148
49379,427542
49379,426440
49384,468794
49384,454452
49384,222342
49390,309907
49390,252633
49390,304210
49395,248722
49395,592534
49395,251603
49395,161528
49395,474230
49395,220041
49395,213572
49395,285265
49395,300457
49395,148931
49395,600182
49395,295443
49395,456580
49395,86287
49396,322157
49396,566251
49396,536011
49397,558059
49397,570289
49397,251421
49397,105146
49399,288670
49399,447480
49399,298609
49399,427916
49400,245442
49400,181217
49403,249971
49403,163822
49403,366248
49403,553970
49403,326368
49403,332842
49407,327641
49407,617027
49407,308029
49408,177887
49408,259786
49408,213071
49408,176569
49408,297901
49408,517247
49408,246511
49408,220225
49408,623740
49410,481895
49410,536060
49412,9379
49412,531284
49412,472147
49412,440544
49412,379867
49412,291624
49412,443838
49419,15102
49421,460638
49422,210845
49422,104121
49423,283872
49430,251675
49433,564354
49433,234693
49433,176067
49433,114536
49433,280172
49433,326396
49433,522792
49438,597897
49439,303474
49444,559343
49444,541692
49444,215555
49444,465631
49444,516918
49444,446916
49444,543443
49444,477239
49444,464598
49444,561757
49444,533097
49444,153220
49449,33344
49449,326612
49449,233195
49449,368894
49450,23635
49450,23992
49450,4186
49450,35780
49450,48197
49450,351051
49450,367857
49450,600145
49450,326935
49450,414933
49450,461032
49450,53342
49450,50150
49450,350127
49450,75801
49450,427549
49450,567502
49450,173605
49450,51319
49450,358884
49450,561070
49450,550486
49450,311426
49452,442808
49452,112561
49452,590787
49452,147948
49452,613280
49452,440214
49452,182577
49452,235258
49456,455254
49456,231782
49456,605657
49458,611283
49459,440688
49459,442808
49459,112561
49459,517532
49459,445958
49459,440331
49459,350228
49459,105612
49459,341952
49459,98857
49459,590787
49459,235258
49459,426333
49461,254047
49461,355375
49461,339398
49461,363617
49461,151640
49461,624995
49461,368953
49461,193864
49461,356426
49461,338733
49466,4584
49466,586914
49472,478925
49472,523466
49472,435188
49472,436824
49472,457625
49472,122462
49472,122123
49472,437795
49472,439050
49472,447373
49472,116774
49472,439764
49472,123134
49476,7142
49476,348384
49478,451229
49478,299802
49478,440955
49478,77723
49478,332111
49478,154352
49478,118014
49478,310836
49479,349739
49484,606547
49484,227110
49484,85703
49484,144824
49484,516323
49484,92914
49486,3267
49486,435941
49486,584340
49486,282815
49486,292322
49486,298100
49486,285830
49486,283653
49486,298043
49486,347838
49486,81320
49487,416496
49487,427873
49487,100101
49491,182869
49491,208186
49491,599008
49491,163467
49491,605948
49492,485099
49493,7365
49493,240765
49493,307193
49493,437860
49493,146989
49493,322246
49493,242592
49493,305012
49493,301105
49493,86873
49498,338018
49498,438316
49498,367538
49498,296280
49498,471277
49498,454276
49498,572955
49498,537395
49499,80234
49500,450518
49500,229802
49505,558267
49505,460508
49509,49509
49509,351026
49509,320977
49509,302459
49511,577714
49511,281245
49517,623626
49517,162535
49517,594345
49524,305258
49524,440900
49524,449558
49524,307056
49524,435721
49524,606377
49524,225855
49530,290335
49531,538726
49533,251399
49533,269808
49533,367596
49533,359284
49533,448114
49534,542574
49537,23055
49537,443283
49540,350107
49540,452562
49540,478454
49540,96677
49540,461256
49544,561525
49547,30993
49547,538999
49547,469718
49547,326059
49548,455877
49548,101121
49548,360448
49548,332394
49548,607034
49548,264421
49548,123582
49548,295436
49548,79865
49548,339282
49549,186406
49549,91824
49549,300194
49549,580888
49549,442276
49549,567539
49549,447211
49549,370873
49549,556828
49550,35521
49550,510766
49550,101107
49550,584715
49550,273216
49550,382482
49550,244656
49550,380734
49550,569616
49551,99806
49552,182102
49555,231204
49555,302177
49556,164205
49556,613080
49556,619700
49556,616075
49556,335714
49556,486324
49563,240145
49563,123630
49563,473089
49563,382013
49563,240283
49570,158164
49571,449979
49571,571508
49572,95913
49576,234280
49581,151066
49582,308239
49582,82744
49582,243111
49582,539195
49583,167013
49583,334958
49583,458991
49583,469134
49583,318323
49584,587229
49584,612437
49584,443078
49586,306024
49586,296697
49586,324731
49586,146286
49586,625053
49586,257667
49587,16931
49587,304173
49587,422881
49592,35841
49592,536248
49592,209386
49592,82221
49592,333873
49592,226464
49592,540218
49592,575094
49592,472401
49592,322014
49592,102871
49592,476515
49592,471325
49592,286096
49592,210918
49592,326703
49592,530242
49593,266150
49593,295454
49593,375199
49593,93468
49593,160169
49593,539675
49593,524636
49594,283259
49594,243753
49595,101108
49598,28042
49598,109692
49598,303260
49598,435503
49598,293422
49598,79620
49598,170603
49602,8440
49602,558059
49602,442636
49602,347609
49602,587136
49602,339063
49603,323493
49603,606951
49610,519643
49611,76944
49611,614741
49611,174901
49612,336958
49612,356891
49612,295756
49612,447104
49612,337757
49612,324886
49613,447542
49613,250634
49613,437404
49613,430434
49613,414295
49614,238167
49614,521113
49614,247794
49614,602367
49623,245063
49629,544896
49632,437498
49633,592876
49633,625738
49633,82376
49633,247040
49633,579816
49633,536587
49633,620043
49633,424897
49633,97808
49633,287410
49633,520074
49640,475553
49640,611668
49640,603823
49640,592709
49640,250011
49640,535302
49640,384323
49640,85421
49640,459042
49640,242461
49640,368674
49640,558837
49640,474959
49640,416008
49640,151297
49640,622057
49640,519097
49640,274662
49640,598654
49640,516017
49640,509214
49640,78479
49640,94964
49640,317208
49640,208156
49640,454310
49640,373967
49640,347146
49640,584016
49640,313888
49640,313748
49640,514250
49640,455897
49640,441066
49641,475907
49641,536912
49641,479820
49641,462858
49641,75647
49644,229188
49645,576253
49647,328155
49647,84686
49651,182869
49651,308827
49651,434353
49651,208186
49651,289736
49651,316604
49653,171678
49653,54192
49658,431414
49658,358827
49658,414696
49658,417145
49658,583396
49658,528148
49658,211096
49658,377240
49661,345857
49661,98223
49662,437441
49662,240810
49662,242865
49662,323671
49662,81923
49662,609136
49662,317611
49662,465543
49662,300328
49662,568362
49663,592613
49665,30040
49669,23481
49669,356701
49669,91799
49669,306350
49669,573839
49669,164845
49669,108292
49669,429887
49669,374242
49670,315136
49670,572178
49670,305049
49672,474292
49672,99575
49678,533712
49680,312481
49680,512988
49680,296648
49680,389255
49680,376035
49680,109526
49680,323437
49680,288726
49681,231829
49681,77460
49681,263423
49681,92919
49681,108960
49681,296658
49681,612872
49682,598583
49682,592092
49682,600347
49683,311537
49683,77289
49683,96037
49686,463912
49686,171710
49686,569716
49687,578641
49687,237922
49687,299391
49688,594837
49688,479177
49688,244656
49688,586607
49691,295938
49691,320318
49691,281336
49696,420700
49698,229040
49698,473348
49698,164459
49698,332708
49699,427665
49699,473989
49699,512298
49699,413673
49704,308029
49712,242411
49713,340699
49713,199827
49718,579359
49724,304842
49725,2772
49725,616422
49726,465398
49730,417634
49743,299033
49743,429365
49745,104022
49745,437638
49745,235583
49745,434842
49745,339476
49747,461386
49747,114626
49749,617678
49749,86264
49749,459322
49750,27675
49750,585339
49750,98702
49750,360062
49750,361364
49750,603428
49751,250654
49751,102134
49751,625053
49756,273127
49757,541672
49757,241187
49758,266604
49758,589756
49758,436825
49758,591581
49758,88001
49758,292666
49763,20221
49763,607817
49763,222047
49763,76308
49763,585225
49763,626433
49766,574122
49766,607434
49768,620759
49772,573510
49772,326146
49772,164952
49772,520311
49773,287837
49773,555274
49773,284690
49773,566058
49773,349219
49773,467935
49775,617878
49775,246126
49776,4665
49779,174901
49787,358728
49788,304210
49790,106328
49790,222206
49792,2772
49792,255589
49792,578436
49792,418392
49792,565216
49794,20231
49794,199249
49794,426027
49794,236256
49795,25033
49795,365438
49797,413822
49797,584715
49797,295247
49797,267982
49797,95461
49797,300827
49797,586607
49802,324260
49803,104155
49807,93388
49807,341664
49807,443028
49807,553235
49807,350880
49807,535600
49807,327028
49809,105575
49809,303460
49809,91452
49809,298048
49811,541594
49811,620765
49811,537557
49816,570851
49816,435066
49817,233518
49817,207526
49817,509988
49818,167164
49818,591556
49819,602850
49823,43965
49823,603823
49823,75631
49823,358180
49823,363799
49823,339720
49823,345375
49823,462110
49823,580852
49823,246679
49823,417578
49823,352280
49823,81345
49823,264292
49823,425863
49823,316973
49824,3538
49824,313627
49824,104246
49824,366205
49824,592683
49824,566058
49825,233598
49827,159550
49827,323855
49831,84073
49836,243941
49846,625808
49846,298458
49846,542201
49846,588997
49846,588538
49848,31022
49848,32585
49848,105542
49848,97318
49848,319647
49848,94444
49851,556859
49852,24373
49852,245819
49852,328936
49852,288393
49855,24011
49855,298195
49855,107509
49855,356904
49855,451239
49855,414164
49855,601045
49857,317843
49857,435469
49857,510336
49857,470978
49857,540110
49857,78054
49857,92389
49857,289741
49857,235183
49857,248800
49857,234740
49857,108240
49857,88257
49857,240413
49857,297144
49857,235295
49857,85580
49858,102723
49858,446581
49858,561051
49858,100512
49858,283978
49859,587184
49861,444442
49861,334666
49861,290430
49861,529938
49861,546712
49861,317449
49861,220173
49861,317272
49861,444444
49861,315788
49861,589682
49861,608864
49861,621508
49861,313726
49861,334463
49865,328238
49865,301700
49865,92986
49865,365320
49865,290626
49868,7603
49868,178287
49870,349949
49870,153955
49872,112326
49872,209237
49872,433862
49872,210870
49873,557813
49873,625795
49874,243117
49874,333769
49874,421970
49874,474451
49874,450444
49874,93781
49874,335128
49874,241617
49874,511053
49874,420623
49874,432668
49875,626271
49875,517709
49875,592348
49875,591497
49875,184828
49875,531927
49875,558204
49875,283295
49875,535514
49876,4805
49881,306549
49881,534555
49882,570607
49882,442847
49882,321817
49887,13856
49887,5118
49887,6579
49887,446551
49887,253737
49887,241740
49887,356234
49887,360639
49887,303474
49887,580011
49887,439577
49887,280948
49887,281685
49887,317569
49887,586599
49887,91123
49888,214951
49889,105010
49889,107376
49890,99159
49892,615625
49892,293036
49892,102076
49892,335299
49892,315920
49892,84758
49892,379406
49897,328671
49903,253060
49903,512998
49903,590925
49903,455459
49903,230946
49903,558984
49903,547625
49903,543446
49903,432030
49905,2019
49905,291923
49905,332176
49909,108354
49909,225616
49909,311148
49909,93781
49911,447900
49911,427827
49911,310475
49911,343821
49917,564235
49917,354931
49917,94584
49917,436405
49917,50018
49920,113400
49920,239746
49920,555074
49922,451978
49922,581170
49924,166661
49924,144280
49927,43157
49927,579803
49927,558869
49929,285726
49929,75231
49929,319470
49929,243729
49929,382736
49930,379616
49930,288756
49931,357113
49931,246736
49932,105332
49932,439228
49937,356701
49937,430960
49937,288756
49937,366514
49937,513720
49937,574249
49937,315860
49937,360014
49938,232384
49938,369172
49938,211746
49938,228634
49940,101489
49942,28286
49942,311150
49942,105785
49942,381140
49942,146723
49942,280320
49942,415566
49942,330779
49942,323882
49942,421365
49943,174901
49943,330745
49946,16295
49946,520528
49951,581917
49951,293499
49951,330373
49951,542422
49951,336491
49953,575360
49953,575779
49955,20325
49956,376169
49956,373637
49957,442788
49958,47471
49959,378914
49959,447786
49959,611298
49959,445260
49959,442930
49959,309492
49959,443359
49959,245930
49961,220985
49961,523871
49961,243408
49963,13519
49964,35224
49964,97558
49964,420970
49965,425458
49965,590257
49965,300057
49965,610250
49965,362075
49966,626071
49966,310488
49966,613408
49966,79587
49971,222574
49971,107662
49977,78229
49977,592714
49977,534184
49977,564075
49977,607583
49981,598858
49981,181670
49982,463870
49982,175147
49982,92461
49982,154288
49990,327715
49990,414019
49990,415189
49990,424215
49990,164151
49990,293016
49990,604194
49990,417461
49990,97622
49991,440444
49991,558279
49991,297366
49991,610425
49991,420394
49991,222913
49991,284631
49991,120766
49991,88501
49991,88947
49991,610378
49991,215564
49991,288668
49991,76077
49991,77419
49991,282257
49991,90505
49991,241664
49991,303661
49991,413613
49991,302690
49991,235915
49991,314168
49993,425297
49994,177987
49994,584197
49994,300974
49994,241328
49994,146750
49994,475888
49994,567845
49994,216036
49994,599089
49994,625835
49994,168366
49994,291168
49994,449409
49994,143544
49994,163451
49994,82672
49994,153612
49994,80306
49994,618366
49994,148736
49996,142759
49997,549786
49997,592534
49997,479695
49997,158123
49997,622154
49997,326284
49998,538565
49999,333267
50000,31162
50000,311317
50000,341859
50003,623626
50006,295042
50006,186303
50006,97395
50007,306017
50007,335559
50007,216897
50007,318323
50009,320139
50009,162102
50013,16589
50013,474987
50013,327138
50013,577275
50013,324314
50013,79393
50013,610252
50013,298735
50013,328671
50013,181781
50013,346150
50017,372477
50019,5607
50019,428114
50019,416885
50019,356468
50019,374677
50021,261886
50021,525213
50021,226310
50021,551611
50021,520215
50021,604326
50021,601223
50025,20709
50025,30189
50025,161721
50025,309999
50025,223780
50025,206915
50025,104885
50026,242379
50026,451404
50028,255276
50028,160970
50028,521292
50028,77918
50028,238480
50028,212814
50028,441933
50028,485023
50028,230169
50028,291257
50028,75788
50028,53062
50028,422446
50028,539150
50028,315854
50028,431836
50028,184117
50028,299240
50028,528915
50028,445680
50028,90677
50028,326121
50028,300858
50032,316158
50032,280513
50032,452593
50032,321909
50032,616085
50032,294983
50032,106692
50032,225122
50034,114085
50034,331433
50034,586352
50034,177496
50034,104753
50034,149915
50034,92617
50034,431989
50034,451404
50034,331324
50034,586599
50034,104155
50034,299802
50040,257264
50040,553135
50040,84633
50040,149880
50040,172664
50040,568204
50040,455254
50040,615350
50040,514195
50040,560463
50040,606131
50041,371540
50041,217120
50041,574563
50041,596988
50041,324816
50041,614270
50041,518448
50041,588986
50041,103781
50041,282820
50046,550740
50048,382394
50048,220543
50052,574580
50053,472363
50053,561273
50053,592534
50053,523710
50054,616076
50054,564603
50054,245016
50063,286242
50063,615701
50063,327802
50063,99152
50063,107498
50063,347119
50063,307659
50066,288511
50066,292137
50066,289018
50066,325301
50066,608784
50066,585934
50066,616146
50067,4770
50067,306895
50067,318897
50067,87241
50067,290394
50067,220297
50067,220541
50068,254835
50068,609013
50068,277863
50068,223667
50068,309062
50068,145018
50068,589240
50068,585462
50068,151818
50068,442783
50068,373786
50068,258415
50068,231782
50068,153456
50072,624565
50074,617104
50074,328216
50074,231199
50075,484925
50075,171444
50076,560466
50076,299007
50076,284737
50076,289808
50076,246511
50076,243165
50079,444413
50079,276581
50079,584705
50079,558762
50079,612054
50079,427264
50079,309398
50079,437161
50079,423656
50080,399
50080,435207
50080,326304
50080,314055
50080,433139
50080,286129
50080,612193
50080,332851
50081,278850
50081,260947
50082,289715
50082,84707
50086,102272
50086,583661
50086,444691
50086,295045
50086,307205
50086,286535
50091,602689
50091,560553
50091,325234
50093,588317
50093,619838
50094,416726
50094,330181
50096,21308
50096,372477
50096,282314
50096,257082
50096,276848
50096,317569
50096,375390
50096,437990
50098,538040
50101,22273
50101,423673
50101,53750
50101,375816
50103,7291
50104,421550
50105,307930
50105,478304
50105,290517
50105,622571
50105,346533
50105,557009
50105,556580
50105,556507
50105,296385
50106,571060
50106,163541
50106,244950
50106,290086
50109,17579
50109,25480
50109,110978
50112,28361
50112,159990
50112,295822
50112,86390
50113,103175
50113,302111
50113,108239
50113,91578
50113,529531
50113,536059
50113,575946
50114,608696
50114,238012
50114,584046
50114,300407
50117,122748
50117,153138
50117,585875
50117,521898
50117,619700
50119,14249
50119,17282
50119,30667
50119,441416
50119,580959
50119,352882
50122,464972
50122,607299
50122,438346
50122,89803
50125,443041
50128,114192
50128,87414
50132,86948
50132,325810
50132,517031
50134,306597
50136,250123
50136,249476
50136,610873
50136,294502
50137,76310
50137,329177
50137,445492
50137,170603
50139,292900
50139,333549
50139,615980
50139,609136
50141,474330
50141,282693
50141,306762
50142,434193
50143,415255
50143,310083
50144,3993
50144,591369
50144,580447
50144,603113
50144,337631
50144,350742
50144,108647
50147,9123
50147,562030
50147,234651
50147,77325
50147,330245
50147,542331
50148,160139
50150,49450
50150,249971
50150,559475
50150,367857
50150,600145
50150,349999
50150,427549
50150,173605
50150,279409
50150,571637
50150,424728
50150,103424
50152,248239
50153,13773
50156,617878
50156,282774
50156,431113
50159,483486
50159,450796
50163,35783
50163,463909
50163,327729
50163,153955
50163,116921
50163,304140
50163,102860
50165,101813
50165,181184
50165,121603
50165,268742
50165,537970
50167,400904
50167,466243
50167,238030
50167,116463
50167,246736
50169,113400
50170,21603
50170,284273
50170,574017
50170,592651
50170,282713
50170,287705
50171,94584
50171,293715
50171,110945
50172,284906
50172,620205
50174,578238
50175,437521
50183,481107
50183,157136
50183,327300
50184,349632
50184,306512
50185,162331
50185,585826
50185,373735
50185,472166
50186,100010
50186,581674
50186,103248
50186,294169
50186,419791
50186,368284
50192,338462
50192,256980
50192,440341
50194,431271
50196,20795
50196,538040
50201,209114
50201,539720
50201,244656
50206,420263
50206,246060
50207,423203
50207,351912
50207,413807
50209,348211
50209,352440
50219,4645
50221,604101
50221,87979
50222,21832
50222,27344
50223,98790
50223,290520
50223,291227
50223,100155
50223,568672
50223,415850
50225,583028
50225,318548
50225,615087
50227,27891
50227,47523
50227,345071
50227,99142
50227,445431
50227,343582
50230,199178
50231,217361
50231,249767
50231,485732
50231,172398
50237,108473
50237,350767
50237,334180
50237,438866
50237,290473
50241,214879
50241,455254
50241,531471
50241,206607
50246,561856
50246,474417
50246,483276
50246,83755
50246,104457
50246,99209
50246,107828
50248,436528
50252,317613
50252,287267
50252,246679
50252,250433
50252,299972
50253,446257
50255,26133
50255,704
50255,561273
50255,316868
50255,600669
50255,83516
50255,596659
50255,305702
50255,581846
50255,99933
50255,147509
50255,520311
50255,226825
50255,311391
50255,79414
50258,42417
50258,300394
50258,414704
50258,344407
50260,768
50260,608374
50260,323516
50261,195754
50261,329425
50269,362949
50269,355878
50269,256679
50269,281500
50269,93543
50269,318548
50269,296407
50269,580077
50269,106808
50269,214951
50269,578400
50269,80771
50269,322364
50270,516567
50270,459332
50271,310519
50271,114115
50271,271678
50271,239139
50275,275813
50275,367021
50275,257889
50276,553368
50276,254400
50278,616634
50278,392656
50278,567163
50278,92865
50278,574330
50278,566049
50278,336315
50279,146441
50279,563958
50280,75216
50280,378210
50280,375449
50280,616075
50280,214951
50281,309463
50282,280689
50282,122963
50282,536174
50282,304611
50282,170075
50283,554049
50284,252525
50284,519653
50284,557402
50284,185358
50284,234665
50284,530643
50287,33410
50287,110434
50287,166262
50287,435384
50287,542574
50287,350662
50288,118064
50289,32350
50289,50199
50289,478156
50289,154762
50289,350193
50289,469828
50289,455254
50293,569163
50297,307717
50299,468968
50299,85037
50299,74746
50299,143604
50299,595481
50299,298076
50303,107509
50303,559022
50303,311032
50303,433735
50304,574431
50304,240521
50304,328805
50304,448532
50304,417290
50304,465855
50304,585934
50304,221749
50304,375172
50306,114509
50310,104513
50310,616220
50310,617788
50310,82829
50313,119798
50317,109940
50321,531284
50321,303309
50324,8466
50324,624463
50324,610734
50324,449508
50324,613280
50324,299029
50324,159512
50327,588351
50327,121297
50327,380069
50328,47816
50328,627100
50328,564788
50328,364147
50328,441955
50330,106386
50330,333699
50330,578470
50330,614691
50330,538423
50333,614218
50333,550101
50333,287721
50333,348432
50334,313316
50336,238154
50341,7991
50341,615625
50341,420156
50346,288126
50346,339694
50346,382756
50346,462993
50346,299322
50346,315836
50346,164845
50346,447480
50346,573687
50346,321817
50346,376276
50348,182357
50348,480831
50348,213452
50350,487580
50351,276709
50351,621243
50351,527000
50351,292142
50351,575097
50351,311416
50351,92519
50351,90505
50352,43547
50352,435182
50352,472630
50352,169100
50352,174505
50352,543581
50353,30487
50353,321452
50353,602407
50353,417850
50353,349904
50356,435558
50357,625689
50357,99608
50358,300194
50358,76455
50358,560234
50358,234994
50358,420443
50358,575861
50358,249469
50358,310625
50358,440456
50360,305465
50360,251650
50363,593446
50363,277520
50363,272330
50363,74720
50363,272661
50365,433752
50367,97756
50367,91699
50367,543498
50367,178287
50367,374182
50367,449738
50367,236674
50367,375675
50367,618329
50367,592852
50367,322665
50376,176587
50378,119408
50378,93266
50379,169006
50379,164197
50379,478105
50380,468777
50380,95066
50381,315503
50381,306446
50381,589255
50381,289767
50381,95950
50381,121633
50381,332851
50385,21709
50385,25429
50392,45152
50392,595117
50392,98341
50392,147230
50392,331474
50392,291573
50392,222574
50392,158918
50393,436959
50393,314055
50395,563462
50396,32131
50396,574092
50396,119854
50396,97059
50396,113180
50396,253764
50396,113232
50396,245972
50398,25192
50398,416821
50398,310623
50398,551756
50398,431341
50398,423982
50398,416392
50399,104866
50399,310578
50403,414345
50404,281443
50404,555550
50405,250634
50405,475349
50405,149857
50406,21871
50406,448486
50406,286244
50406,440664
50406,417558
50406,432229
50406,443698
50406,606377
50406,273513
50406,435457
50407,487235
50407,347952
50407,303226
50407,585700
50407,326818
50407,511852
50407,534904
50407,518462
50409,89539
50409,620446
50409,324687
50416,35384
50416,298163
50416,481335
50416,569409
50416,359710
50416,578670
50416,304644
50418,297800
50418,445663
50418,347472
50418,437570
50421,234534
50421,216179
50422,618002
50422,624090
50422,442766
50422,333440
50425,191589
50426,251845
50428,343587
50428,311624
50428,52714
50432,575829
50447,25732
50447,516059
50447,468814
50447,236057
50447,609136
50447,246693
50447,242447
50447,436818
50449,260042
50449,581427
50449,601805
50449,378420
50452,8745
50455,614660
50457,177492
50457,481805
50458,560357
50463,50176
50463,562643
50463,377962
50463,300866
50463,155743
50463,599287
50463,516509
50463,432627
50466,25951
50466,116399
50466,446204
50467,559540
50468,602146
50468,263651
50468,164205
50468,327135
50468,178287
50468,550740
50468,523138
50468,289612
50468,606459
50468,337408
50468,555470
50468,517414
50468,275643
50469,30767
50469,446168
50470,622654
50470,339148
50470,329737
50470,554929
50470,575237
50471,174874
50474,208922
50474,291979
50475,242160
50477,89786
50482,459556
50482,515529
50483,463006
50483,219580
50483,462158
50483,237848
50483,263629
50485,621684
50487,118012
50495,290340
50495,214951
50496,99384
50496,620364
50496,326719
50497,232812
50497,594690
50497,248396
50503,459556
50503,374686
50503,213881
50506,87555
50506,156977
50506,467382
50506,176067
50506,521248
50506,327617
50509,208615
50511,625429
50511,571488
50512,14944
50512,447012
50512,425987
50512,449303
50512,525239
50512,256650
50513,239257
50514,2721
50516,607230
50516,441398
50521,95553
50521,295980
50522,236721
50523,329223
50524,585043
50525,9029
50525,248293
50525,122617
50526,544211
50527,40772
50527,419506
50529,1146
50529,442457
50529,155382
50531,30487
50531,425974
50531,618688
50531,341258
50531,321452
50531,396062
50531,431174
50532,251778
50532,86720
50532,102682
50532,295643
50532,178950
50532,184117
50532,610638
50534,284037
50534,614673
50534,286840
50534,240356
50534,624691
50534,237621
50534,439060
50534,300593
50535,558434
50535,314938
50535,293953
50535,77986
50536,24920
50536,25852
50536,300137
50536,76905
50536,247471
50536,97125
50536,447211
50536,217162
50536,439869
50536,438932
50536,117144
50536,167945
50536,314235
50536,419576
50539,320139
50543,621109
50543,423450
50544,26064
50544,338559
50544,478778
50544,290648
50545,29508
50545,290340
50545,280819
50545,446168
50545,265186
50545,565216
50547,253358
50547,562048
50547,377714
50547,102659
50549,219084
50549,262790
50555,25052
50555,31533
50555,37968
50555,39148
50555,39473
50555,594950
50555,235158
50555,614637
50556,250328
50556,610736
50556,608535
50558,10173
50558,21315
