id;name
88338;Kenneth P. Tumin
88339;Harshit Nayyar Ali A. Ghorbani
88340;Florin Rusu
88341;Chris Jermaine
88342;Alin Dobra
88343;Hans Chr Garmann Johnsen
88344;James Karlsen
88345;Roger Normann
88346;Jens Kristian Fosse
88347;S. Yusuf
88348;W. Luk
88349;M. Sloman
88350;N. Dulay
88351;E. C. Lupu
88352;G. Brown
88353;Moha'med O. Al-Jaafreh
88354;Adel A. Al-Jumaily
88355;Makoto Kimura
88356;Masaaki Mochimaru
88357;Luís A. Alexandre
88358;Nuno Nobre
88359;João Casteleiro
88360;Julia Frederking
88361;Michael Cruz
88362;Kees Overbeeke
88363;Ondřej Kuželka
88364;Z. Zhang
88365;X. G. Dai
88366;S. W. Cheung
88367;T. I. Yuk
88368;Ali Bashashati
88369;Rabab K. Ward
88370;Gary E. Birch
88371;Daniel Sykes
88372;William Heaven
88373;Jeff Magee
88374;Muhammad A. Mushref
88375;Camille Coti
88376;Thomas Herault
88377;Ala Rezmerita
88378;Patricio Nebot
88379;Enric Cervera
88380;T. N. Board
88381;V. Look
88382;Hangbae Chang
88383;Hongsuk Kang
88384;Bo Peng
88385;Christopher I. Amos
88386;Naohiro Matsumura
88387;Yoshihiro Sasaki
88388;Dirk J.W. De Pauw
88389;Bernard De Baets
88390;Yan-Ping Wang
88391;Bing-Hong Liu
88392;Wei-Chieh Ke
88393;Chin-Hsien Tsai
88394;Ming-Jer Tsai
88395;Peter Saffrey
88396;Helen Purchase
88397;Vineeth Nallure Balasubramanian
88398;Sreekar Krishna
88399;Francesco M. Raimondi
88400;Maurizio Melluso
88401;Swee Jin Tan
88402;Levent Yobas
88403;Gabriel Yew Hoe Lee
88404;Choon Nam Ong
88405;Chwee Teck Lim
88406;S. Beuer
88407;S. Petersen
88408;B. Amon
88409;Th. Sulzbach
88410;W. Engl
88411;Yon Ho Kim
88412;Nebrasse Ellouze
88413;Elisabeth Metais
88414;Sergei Kostin
88415;Manuela Waldner
88416;Christian Pirchheim
88417;C. Del Grosso
88418;G. Antoniol
88419;E. Merlo
88420;P. Galinier
88421;Gwenaël Delaval
88422;Jun-Hong Shen
88423;Emmanuelle Lebhar
88424;Mark Sifer
88425;Jian Lin
88426;Timothy B. Patrick
88427;Rick Gillis
88428;Saar Drimer
88429;Steven J. Murdoch
88430;Shu-min Fei
88431;Andrea Castelletti
88432;Francesca Pianosi
88433;Rodolfo Soncini-Sessa
88434;Michael Gnewuch
88435;Clifford K. Ho
88436;Maxim Shoshany
88437;Asaf Even-Paz
88438;Shlomo Bekhor
88439;Andreas Rasche
88440;Andreas Polze
88441;Bruce G. Buchanan
88442;M. Botros Shenouda
88443;T. N. Davidson
88444;Linxiao Ma
88445;John D. Ferguson
88446;Marc Roper
88447;Isla Ross
88448;Murray Wood
88449;Jian-Hong Liu
88450;Chen-Yung Wang
88451;Heeteak Ceong
88452;J. W. Krzyscin
88453;B. Rajewska-Więch
88454;Aviv Segev
88455;Avigdor Gal
88456;Tim Berners-lee
88457;Dan Connolly
88458;Yosi Scharf
88459;Jim Hendler
88460;Muhammad Akhtar Khan
88461;A. T. Erdogan
88462;Chi-Kin Chow
88463;Hung-Tat Tsui
88464;Yeong-Sheng Chen
88465;Chien-Hsun Chen
88466;Hua-Yin Fang
88467;Matias Salibian-Barrera
88468;Stefan Van Aelst
88469;Ayhan Yılmaz
88470;A. Aydın Alatan
88471;Christoph Krauß
88472;Matteo Monchiero
88473;Ramon Canal
88474;Xin-biao Gan
88475;Hong Qiang Wang
88476;Hai Long Zhu
88477;Timothy T. C. Yip
88478;William C. S. Cho
88479;Roger K. C. Ngan
88480;Stephen C. K. Law
88481;Adriano de Andrade Bresolin
88482;Diamantino Rui da Silva Freitas
88483;Adrião Duarte Dória Neto
88484;Pablo Javier Alsina
88485;Louise E. Moser
88486;P. Michael Melliar-Smith
88487;Sharad Saha
88488;Jinyao Yan
88489;Rong Deng
88490;Fei Yin
88491;Minjoon Kouh
88492;Bruce Kirchoff
88493;David Remington
88494;Lixin Fu
88495;Fereidoon Sadri
88496;V. A. Dos Passos
88497;M. Walter
88498;Jin-yi Cai
88499;Justin L. Tripp
88500;Anders Å. Hansson
88501;Gábor Bacsó
88502;Myriam Preissmann
88503;Li Shuai
88504;Reede Ren
88505;Luigi Battistelli
88506;Mario Pagano
88507;Daniela Proto
88508;Arturo Amendola
88509;Luigi Candurro
88510;Alfonso Pignotti
88511;Tianyi Zang
88512;Steve Harris
88513;Andrew Tsui
88514;Peter Maccallum
88515;Carlos Caldas
88516;Haiyan Chen
88517;Liu Jinshuo
88518;Zhang Dengyi
88519;Liu Siwen
88520;Fang Ying
88521;G. C. Nelson
88522;R. D. Robertson
88523;Victor L. Selivanov
88524;Klaus W. Wagner
88525;Yi-Chun Chang
88526;Ulrik Brandes
88527;Jürgen Lerner
88528;Nikhil Srivastava
88529;Ma San Mon
88530;Xabier Elkorobarrutia
88531;Mikel Muxika
88532;Goiuri Sagardui
88533;Frank Barbier
88534;Xabier Aretxandieta
88535;Samuel R. Madden
88536;Nabil Hachem
88537;Chandan T. Bhunia
88538;Zhang Yinsheng
88539;Alice Agogino
88540;Amran Ahmed
88541;Maryam Dawalih
88542;Chen Avin
88543;Gady Kozma
88544;Mark R. Tuttle
88545;Wolfram Wiesemann
88546;Ronald Hochreiter
88547;Daniel Kuhn
88548;Dong-Liang Lee
88549;Soheila Bashardoust-Tajali
88550;Dongyu Zhang
88551;Yongping Zheng
88552;Microsoft Official Academic Course
88553;Abdalla M. Hanashi
88554;Aamir Siddique
88555;Rami A. Abdallah
88556;Naresh R. Shanbhag
88557;Daniel Greenfield
88558;Simon W. Moore
88559;Andriy Panchenko
88560;Lexi Pimenidis
88561;Johannes Renner
88562;K. R. Subramanian
88563;T. Cassen
88564;Mohammed Ouzzif
88565;Mohammed Erradi
88566;Ojas Parekh
88567;Nanshan Du
88568;Yiwen Liang
88569;Li-Chu Tsai
88570;Abdel-Badeeh M. Salem
88571;Darren Abramson
88572;Elizabeth Karas
88573;Ademir Ribeiro
88574;Mikhail Solodov
88575;St&#x00e9;phane Bessy
88576;Kevin W. Hamlen
88577;Micah Jones
88578;Cedric Curcio
88579;Serge Midonnet
88580;N. Vyaghreswara Rao
88581;S. N. Narahari Pandit
88582;Lukasz Wawrzyniak
88583;Dennis Nikitenko
88584;Pascal Matsakis
88585;Aydin Kizilkaya
88586;Qi Cui
88587;Wenchang Shi
88588;Stéphane Malek
88589;Dennis Edwards
88590;Phil Kearns
88591;C. P. Lam
88592;Reto Wettach
88593;Christian Behrens
88594;Adam Danielsson
88595;Thomas Ness
88596;Thomas Geithner
88597;Thomas Kaschwig
88598;Kaan Bür
88599;Sahin Albayrak
88600;P. Dagum
88601;Feng Qi
88602;Senlin Guo
88603;Shou-Xin Chen
88604;Tin-Fook Ngai
88605;Victor Gaudioso
88606;Mohammad Alsaeed
88607;Neil A. Speirs
88608;Hemanth Khambhammettu
88609;Jingtao Hu
88610;Chun-Yi Tsai
88611;Hongchao Ma
88612;Honggen Xu
88613;T. Yano
88614;S. Nishiyama
88615;R. Kimura
88616;Shanai Ardi
88617;Sotiris Karetsos
88618;Constantina Costopoulou Alexander Sideridis Charalampos Patrikakis Maria Koukouli
88619;D. M. Parrish
88620;S. C. Hagen
88621;Wing On Chan
88622;Jongan Lee
88623;Mootaek Roh
88624;Jinsung Lee
88625;Jingtao Zhang
88626;David W. Matolak
88627;John A. Vince
88628;Santosh Kumar
88629;Mihai Albu
88630;Naveen Bali
88631;Abhay S. Harpale
88632;Yiming Yang
88633;Christopher Y. Crutchfield
88634;Zoran Dzunic
88635;Jeremy T. Fineman
88636;Jacob H. Scott
88637;Pascal Hénon
88638;Pierre Ramet
88639;Jean Roman
88640;Houari B. Khenous
88641;Cornel Klein
88642;Reiner Schmid
88643;Christian Leuxner
88644;Wassiou Sitou
88645;Bernd Spanfelner
88646;Gajendra Sharma
88647;Sanjay K. Dhurandher
88648;Namit Nangia
88649;Nitin Bhardwaj
88650;Pankaj Goyal
88651;Sumit Aggarwal
88652;Y. G. Kang
88653;R. Li
88654;Christoph Burghardt
88655;Christiane Reisse
88656;Thomas Heider
88657;Martin Giersich
88658;Thomas Kirste
88659;Arun Ayyagari
88660;Craig F. Battles
88661;Brian J. Smith
88662;Stephen A. Uczekaj
88663;Kevin Y. Ung
88664;G. Q. Huang
88665;B. Boots
88666;A. Okabe
88667;I. Farago
88668;J. Geiser
88669;Gert Jervan
88670;Elmet Orasson
88671;Helena Kruus
88672;Alexandre Linhares
88673;Victor Pestien
88674;S. Ramakrishnan
88675;Tonderai Maswera
88676;Ray Dawson
88677;Janet Edwards
88678;Dongwook Lee
88679;Kiyoung Choi
88680;Shinzo Bannai Hiro-o Tokunaga
88681;Kamal Mirnia
88682;Alireza Ghaffari Hadigheh
88683;Yasuhiro Hayase
88684;Yii Yong Lee
88685;Pedram Hayati
88686;Nastaran Jafari
88687;S. Mohammad Rezaei
88688;Saeed Sarenche
88689;Letian Ye
88690;Zhihai Liu
88691;Lingzhou Xue
88692;Ping He
88693;Elham Mazinan
88694;Zahra Arabshahi
88695;Javad Adim
88696;Zied Zaier
88697;Robert Godin
88698;Luc Faucher
88699;Tarek Hassan
88700;Ayman Kayssi
88701;Ali Chehab
88702;Abdolreza Joghataie
88703;Amin Heidarpour
88704;Nima Mehdizadeh
88705;Mohammad Shokrolah-Shirazi
88706;Yiming Zhai
88707;Pamela Ann Abshire
88708;Cordelia Aitkin
88709;Thomas Colthurst
88710;Kathryn Kollett
88711;Steven Levandosky
88712;Andrew Perry
88713;Eugene Stern
88714;S. Raja
88715;F. Varadi
88716;M. Becer
88717;J. Geada
88718;Xue Bai
88719;Jordan Cao
88720;Yingjin Cui
88721;Byong Lee
88722;Stephen S. H. Huang
88723;Ella Grishikashvili Pereira
88724;U. Zwick
88725;Yanqiu Che
88726;Zheng Tang
88727;Qiping Cao
88728;Hongwei Dai
88729;Deepak Goel
88730;Roman Danylak
88731;Nir Halman
88732;Amit Anil Nanavati
88733;Siva Gurumurthy
88734;Maureen Biggers
88735;Anne Brauer
88736;Tuba Yilmaz
88737;Mohamed Farah
88738;Yi-Chang Lin
88739;Hesham Awadh Abdallah Bahamish
88740;Swarnendu Mukherjee
88741;Swarnendu Bhattacharya
88742;Amlan Chaudhury
88743;V. V. Rykov
88744;Abhishek Bhattacharjee
88745;Rajesh Krishnan
88746;Carla C. Purdy
88747;Leonor Prensa Nieto
88748;Youlun Xiong
88749;Yisheng Song
88750;C. H. Papadirnitriou
88751;Meeyeon Lee
88752;Seung Soo Park
88753;Dayong Ye
88754;Zhen Ye
88755;Ruyong Feng
88756;Xiao-Shan Gao
88757;Zhenyu Huang
88758;Po-Tsang Huang
88759;Wei-Li Fang
88760;Yin-Ling Wang
88761;Wei Hwang
88762;Dmitri Roussinov
88763;José Robles-Flores
88764;William J. Rapaport
88765;Michael W. Kibby
88766;R. Scherer
88767;S. L. Kalla
88768;L. Boyadjiev
88769;B. Al-Saqabi
88770;Meng-Shiun Tsai
88771;Hao-Wei Nien
88772;Hong-Tzong Yau
88773;Patrick Cousot
88774;Guy Antoine Atenekeng Kahou
88775;Masha Sosonkina
88776;Sarah H. Sellke
88777;N. Tsikrikas
88778;G. Kokkoris
88779;Ruei-Rung Lee
88780;Jie-Hong R. Jiang
88781;Wei-Lun Hung
88782;Dov Dori
88783;Roman Feldman
88784;Arnon Sturm
88785;Serena Pastore
88786;Philip Little
88787;Bart Rylander
88788;Ankur Saxena
88789;Runcai Huang
88790;Juan B. Gutierrez
88791;Mark C. Marino
88792;Avijit Dutta
88793;Abhijit Jas
88794;Mengjun Li
88795;Huowang Chen
88796;Kun-Hong Liu
88797;Tetsuji Kuboyama
88798;Yongsoon Lee
88799;Alexander Skopalik
88800;Berthold Vöcking
88801;Xiangjiang Hu
88802;Kaiyu Cai
88803;Panuvit Wibullanon
88804;Sebastian Widz
88805;Weixiang Shen
88806;Bing Lu
88807;João Marques-Silva
88808;Steve Prestwich
88809;William Klostermeyer
88810;Cun Quan Zhang
88811;Ying Kit Lai
88812;Benyun Shi
88813;Guy Ravitz
88814;Wonchul Lee
88815;Hyojin Choi
88816;Wonyong Sung
88817;M. A. S. Kamal
88818;Junichi Murata
88819;Ralf Stadelhofer
88820;Wolfgang Banzhaf
88821;Dieter Suter
88822;Mohammad Ghasemazar
88823;Behnam Amelifard
88824;Toshihiro Bando
88825;Tomohiro Oshima
88826;A. K. Dokania
88827;M. Pelle
88828;P. Kruit
88829;Keon-Jik Lee
88830;Byeong-Jik Lee
88831;Seong-Woon Kim
88832;Fu-Ju Wang
88833;Matthew Lombard Melissa E. Markaridian Selverian
88834;Joseph Lancaster
88835;Brandon Harris
88836;S. -Y. Tan
88837;Meg Murray
88838;Mario Guimaraes
88839;S. W. Lee
88840;T. Fujii
88841;S. R. McAllister
88842;R. Rajgaria
88843;Kyoung-Sook Moon
88844;Won-Jung Kim
88845;Hongjoong Kim
88846;M. Hinze
88847;S. Volkwein
88848;Li-te Cheng
88849;Cleidson de Souza
88850;Michael John
88851;Jonathan Sillito
88852;Susan Sim
88853;Janice Singer
88854;Gina Venolia
88855;Anindya Bhattacharya
88856;Vit Novoty
88857;Ed H. Chi
88858;Todd Mytkowicz
88859;Félix Hernández del Olmo
88860;Elena Gaudioso
88861;Anderson Luiz Fernandes Perez
88862;Guilherme Bittencourt
88863;Marianna Stark
88864;Arlene Berg
88865;A. A. Moldovyan
88866;N. A. Moldovyan
88867;Chi CaoMinh
88868;Kai Salomaa
88869;Cecilia Zanni
88870;Philippe Bouché
88871;Karol Marusiak
88872;Marke Szczepanski
88873;Chunjie Duan
88874;Chengyu Zhu
88875;Jae Youn Cheong
88876;Romain Vergne
88877;Pascal Barla
88878;Leonardo A. Martucci
88879;Markulf Kohlweiss
88880;Christer Andersson
88881;Milan S. Derpich
88882;David C. Novak
88883;L. Pacholski
88884;Saptarshi Naskar
88885;Krishnendu Basuli
88886;Samar Sen Sarma
88887;Kashi Nath Dey
88888;Perry L. Heedley
88889;Kenneth C. Dyer
88890;Thomas W. Matthews
88891;Patrick Isakanian
88892;Chuc Thanh
88893;Arunas Augustinaitis
88894;Egle Malinauskiene
88895;Rimantas Petrauskas
88896;Aimin Zhao
88897;Yanmei Wang
88898;Christine Cheng
88899;Eric McDermid
88900;Fran¸ois Ingelrest
88901;Kai A. Olsen
88902;T. Wahlbrink
88903;J. Bolten
88904;T. Mollenhauer
88905;K. Baumann
88906;N. Moll
88907;T. Stöferle
88908;R. F. Mahrt
88909;R. J. Glushko
88910;Masakazu Maruoka
88911;Alireza Goodarzi Nemati
88912;Krishna K. Agarwal
88913;Achla Agarwal
88914;M. Emre Celebi
88915;Eric P. Villasenor
88916;DaeHo Seo
88917;Mithuna S. Thottethodi
88918;Agung Fatwanto
88919;Clive Boughton
88920;Yijun Wu
88921;Jean Atme
88922;Antoine Boutignon
88923;Alex X. Liu
88924;JeeHyun Hwang
88925;Syed V. Ahamed
88926;Galathara Ananda Kahanda
88927;Arne Richter
88928;Silke Besdo
88929;Christian Hackenbroich
88930;Andrea Meyer-Lindenberg
88931;Christof Hurschler
88932;Roxanne L. Canosa
88933;Samuel Lahtinen
88934;Heikki Suontausta
88935;Libor Tuma
88936;Bořivoj Hanuš
88937;Hon-Chung Lee
88938;Wan Man Lin
88939;Yung-I Hou
88940;Trai-Ming Yeh
88941;Paul C. Brebner
88942;A. Buyantuyev
88943;C. Gries
88944;J. Fernando Vera
88945;Jose A. Díaz-García
88946;Anil Bahuman
88947;Saurabh Sahni
88948;Malathy Baru
88949;Chaitra Bahuman
88950;Arun Chandran
88951;Manjiri Joshi
88952;Md. Rezaul Hoque Khan
88953;Stefan Naujokat
88954;Simon J. D. Prince
88955;Jonathan Warrell
88956;Fatima M. Felisberti
88957;Montuori Purser
88958;Soo-Young Kang
88959;Bradford Mccall
88960;Miri Kopel Ben-Nissan
88961;Kenji Funaoka
88962;Shinpei Kato
88963;Nobuyuki Yamasaki
88964;Shripad Thite
88965;Michele Benzi
88966;Naoki Iwasaki
88967;Katsumi Wasaki
88968;Y. -Q. Jin
88969;Pei Liu
88970;Jianxun He
88971;Junwei Cao
88972;Lianchen Liu
88973;Xiaobin Wang
88974;Hai Li
88975;Harry Liu
88976;Dimitar V. Dimitrov
88977;Witchaya Rattanametawee
88978;Decha Samana
88979;A. Suzuki
88980;T. Iwamoto
88981;A. Enokihara
88982;H. Murata
88983;Y. Okamura
88984;H. Lutfiyya
88985;M. Perry
88986;C. Yew
88987;Robert Krauthgamer
88988;James R. Lee
88989;Eric Wing Kuen See-To
88990;Xin Xiao
88991;Yuanchun Shi
88992;Zhijia Chen
88993;Baopeng Zhang
88994;George Beskales
88995;Mohamed A. Soliman
88996;Masood Raza
88997;Venkat V. S. S. Sastry
88998;Liliana Braescu
88999;Feng Xian
89000;Ali H. Elghirani
89001;Riky Subrata
89002;Roi Blanco
89003;Binh Viet Phan
89004;Sreejit Chakravarty
89005;Narendra Devta-Prasanna
89006;Mark Smith
89007;Alireza Khotanzad
89008;Bastian Koller
89009;Masaya Yasuda
89010;Markus Warken
89011;Harold Thimbleby
89012;T. Radzik
89013;Henning Fernau
89014;Xingping Wen
89015;Guangdao Hu
89016;Romain Postoyan
89017;Tarek Ahmed-Ali
89018;Laurent Burlion
89019;Françoise Lamnabhi-Lagarrigue
89020;J. Atkočinas
89021;D. Merkevičit
89022;A. Venskus
89023;Rebecca Schulman
89024;Ali Rahnemaei
89025;Farnood Khoshnevis
89026;Alireza Mohammadnia
89027;Keith Horton
89028;J. Choi
89029;S. Ashokkumar
89030;S. Sircar
89031;Nihat Kabaoğlu
89032;Hakan A. Çırpan
89033;H. Hamandawana
89034;Richard A. Hankins
89035;Erik Hetzner
89036;Tan KokKiong
89037;Huang Sunan
89038;E. Aas
89039;J. Høkedal
89040;Manish Amde
89041;Joel Marciano
89042;Kenneth Yun
89043;Dinesh Ganesan
89044;Alex Mitev
89045;Janet Wang
89046;Louis-Noël Pouchet
89047;Cédric Bastoul
89048;John Cavazos
89049;H. Boughari
89050;N. E. Radhy
89051;Xiaoping Liu
89052;ChenGuang Wang
89053;Ka Yan Wong
89054;Chi Lap Yip
89055;Ping Wah Li
89056;Ariffuddin Joret
89057;Nor Ashidi Mat Isa
89058;Ahmad Nazri Ali
89059;Kamal Zuhairi Zamli
89060;Khairun Azizi Azizli
89061;M. Subhi M. Al Batah
89062;Hynek Bartik
89063;Fan-Ray Kuo
89064;Jinn-Tsair Teng
89065;Chun-Tao Chang
89066;Maw-Sheng Chern
89067;Ya-Lan Chan
89068;Ali Shemshadi
89069;Javad Soroor
89070;Mohammad J. Tarokh
89071;Mehmet Surav
89072;Chris Parnin
89073;Hans Grönniger
89074;Holger Krahn
89075;Martin Schindler
89076;Luis de Marcos
89077;Roberto Barchino
89078;José-Javier Martinez
89079;Kikuhito Kawasue
89080;Satoshi Aramaki
89081;Yuichiro Ohya
89082;Jonathan de Halleux
89083;Joris van Deun
89084;Karl Deckers
89085;J. A. C. Weideman
89086;Vilmos Simon
89087;Sándor Imre
89088;Deepak Jagdish
89089;Rahul Sawhney
89090;Mohit Gupta
89091;Shreyas Nangia
89092;Thomas Burwick
89093;Thanos Athanasiadis
89094;Reza Dorrigiv
89095;Alejandro Salinger
89096;V. Rodríguez Montequín
89097;J. Villanueva Balsera
89098;C. Alba González
89099;G. Martínez Huerta
89100;Xiangsheng Fu
89101;Qiang Hou
89102;Zifan Yu
89103;Seungwoo Hong
89104;Hakjae Kim
89105;Aleksy Schubert
89106;Enrico Albonico
89107;Bruno Levy
89108;Nauman Aslam
89109;Brian J. Thomas
89110;Jeremy E. Davis
89111;Grant D. Patten
89112;Paul A. Cleveland
89113;Peter J. Gilbert
89114;Matt T. Hogan
89115;Shane P. Fry
89116;John T. Foley
89117;Taha Mzoughi
89118;Tyrone Cadenhead
89119;Manuel Sellier
89120;Jean-Michel Portal
89121;Bertrand Borot
89122;Steve Colquhoun
89123;Richard Ferrant
89124;Frédéric Boeuf
89125;Alexis Farcy
89126;Gerth Stølting Brodal
89127;S. Srinivasa Rao
89128;Richard Ficek
89129;Ondrej Jasek
89130;Marek Elias
89131;Lenka Zajickova
89132;Hana Hornochova
89133;Floris Geerts
89134;Wouter Gelade
89135;Antonella Poggi
89136;Mohammad Sabbir Alam
89137;Ashir Ahmed
89138;Julian Villegas
89139;Yun-Ke Chang
89140;Miguel A. Morales Arroyo
89141;Myat Thu Aung
89142;Kyaw Thu
89143;Ya Lwin
89144;Zaw Win Htike
89145;Samane Ghazanfari
89146;Mohammad Tafazzoli-Shadpour
89147;Mohammad Ali Shokrgozar
89148;Naser Amirizadeh
89149;Esmael Jafargholi Rangraz
89150;Yam Ki Cheung
89151;Ovidiu Daescu
89152;Anastasia Kurdia
89153;Proshanta Saha
89154;Esam El-Araby
89155;Miaoqing Huang
89156;Sergio Lopez-Buedo
89157;Kris Gaj
89158;Alan Michalski
89159;Daoud S. Daoud
89160;Temitayo Olajide
89161;H. Camon
89162;C. Ganibal
89163;N. Rapahoz
89164;M. Trzmiel
89165;C. Pisella
89166;C. Martinez
89167;S. Valette
89168;Tsioliaridou Ageliki
89169;Rik Farenhorst
89170;Pascal Müller
89171;Oleg Veryovka
89172;Andy Fuller
89173;Chris Sexton
89174;Krzysztof A. Cyran
89175;Alessandro Lapadula
89176;Rosario Pugliese
89177;Francesco Tiezzi
89178;Vadim Mutilin
89179;Vassilis Plachouras
89180;R. Jefferson Porter
89181;Weihai Li
89182;Marco L. Bittencourt
89183;Edilson G. Borges
89184;Eduardo F. Carvalho
89185;Rodrigo A. Augusto
89186;Maojin Jiang
89187;Esma Aïmeur
89188;Hicham Hage
89189;Omer Mahmood
89190;Selvadurai Selvakennedy
89191;Francesco Banterle
89192;Kurt Debattista
89193;Patrick Ledda
89194;Zoran G. Djurić
89195;Ivana M. Jokić
89196;Miloš P. Frantlović
89197;Francesco Bertagnolli
89198;Matteo Lanati
89199;Lorenzo Favalli
89200;Francesco Gruppi
89201;Ching-Ju Chung
89202;Hanan Shpungin
89203;Keunwoo-Kim
89204;Richard Williams
89205;Nodari Vakhania
89206;Ryuichi Takahashi
89207;Kenji Tei
89208;Stamatios V. Kartalopoulos
89209;Song Xiao
89210;Chengke Wu
89211;Yunsong Li
89212;Jianchao Du
89213;C. C-jay Kuo
89214;F. Xavier Olleros
89215;Tatjana Böhme-mehner
89216;Ezutah Udoncy Olugu
89217;Kuan Yew Wong
89218;Navin Goyal
89219;Neil Olver
89220;F B. Shepherd
89221;Raphael Olszewski
89222;Marta B. Villamil
89223;Daniela G. Trevisan
89224;Luciana P. Nedel
89225;Hervé Reychler
89226;Gang Gou
89227;Rada Chirkova
89228;Vikas C. Raykar
89229;Balaji Krishnapuram
89230;Murat Dundar
89231;S. R. Shave
89232;M. Walkinshaw
89233;J. Hardy
89234;A. Trew
89235;D. Philip Haine
89236;Changfeng Li
89237;Beezix Software Services; Inc.
89238;Fernando Loizides
89239;George R. Buchanan
89240;Zuo Jing
89241;Chi Xuefen
89242;Li Hongxia
89243;Antonis Panagakis
89244;Athanasios Vaios
89245;G. A. Bingham
89246;R. J. M. Hague
89247;C. J. Tuck
89248;A. C. Long
89249;J. J. Crookston
89250;M. N. Sherburn
89251;Jun-Yong Zhai
89252;Shu-Min Fei
89253;Xiao-Hui Mo
89254;Christian R. Huyck
89255;Radia Perlman
89256;Charlie Kaufman
89257;Tobias Franke
89258;N. R. Sunitha
89259;Prashant Koulgi
89260;Wei Xuehao
89261;Zhu Feng
89262;Houzhijian Houzhijian
89263;A. Kamoun
89264;F. Zarai
89265;L. Kamoun
89266;Paulo Dias
89267;Joaquim Madeira
89268;Beatriz Sousa Santos
89269;Cormac Conroy
89270;Ikuya Kawasaki
89271;Tuna B. Tarim
89272;Fritz Schwarz
89273;Jon Stearley
89274;Adam J. Oliner
89275;Miao Zhu
89276;Fang Lin Luo
89277;Navid Rezvani
89278;Muhammad Niswar
89279;Ahmad Husni Thamrin
89280;Sai Wu
89281;Hadi S. Aghdasi
89282;Maghsoud Abbaspour
89283;Juha Häikiö
89284;Arto Wallin
89285;Tapio Matinmikko
89286;Tua Huomo
89287;Ronald Leenes
89288;Timothy P. O'Keefe
89289;Wilfred V. Huang
89290;J. Jenny Li
89291;David M. Weiss
89292;Howell Yee
89293;Bernhard Gittenberger
89294;S. K. Maxwell
89295;G. L. Schmidt
89296;J. C. Storey
89297;Yuan-Ming Wang
89298;Hai-Yun Jiang
89299;Ork de Rooij
89300;Koen E. A. van de Sande
89301;Rong Yan
89302;M. L. Chiang
89303;José Ambros-Ingerson
89304;Lawrence M. Grover
89305;William R. Holmes
89306;Nicolas Loménie
89307;Georges Stamon
89308;Chun-Liang Hsu
89309;Teng-Yaw Hsu
89310;Kuan-Yen Ho
89311;Wei-Bin Wu
89312;C. Brandolese
89313;W. Fornaciari
89314;F. Salice
89315;L. Pomante
89316;R. Zafalon
89317;Aekyung Oh
89318;Hyunchan Sung
89319;Hwanyong Lee
89320;Kujin Kim
89321;Nakhoon Baek
89322;Stéphane H. Maes
89323;Alon Pilberg
89324;V. Padois
89325;J.-y. Fourquet
89326;P. Chiron
89327;Corina Popescu
89328;Jose L. Martinez Lastra
89329;Elçin Yusufoğlu
89330;Kyle Chard
89331;Hitoshi Kanoh
89332;Zografoula Vagena
89333;Merja Haveri
89334;Jyri Virtanen
89335;Mikko Tarkiainen
89336;Nader Ebrahimi
89337;Ehsan S. Soofi
89338;Refik Soyer
89339;Jenifer L. Ticehurst
89340;Rebecca A. Letcher
89341;David Rissik
89342;Saad Mneimneh
89343;Jun-Hao Zhuang
89344;Tsung-Yi Tsai
89345;Chi-Chang Liu
89346;Eun Kyoung Paik
89347;Hosik Cho
89348;Yeow Meng Chee
89349;Alan C. H. Ling
89350;Hao Shen
89351;Nikolay Nikolov
89352;Kai-Zhong Jiang
89353;Yuan-Qiong Wu
89354;Zhao Lv
89355;Jun-Zhong Gu
89356;Arne C. Bathke
89357;Laurence V. Madden
89358;G&#x00e9;za T&#x00f3;th
89359;José M. Caòete-Valdeón
89360;Fernando Enríquez
89361;Javier Ortega
89362;Ernesto Veláquez
89363;K. Bhattacharya
89364;S. Kumaran
89365;Eyal Krupka
89366;Jose Lino Monteagudo-Pereira
89367;Pascal Urard
89368;Asma Maalej
89369;Roberto Guizzetti
89370;Nitin Chawla
89371;Katja Keil
89372;Kang-Hoon Choi
89373;Christoph Hohle
89374;Johannes Kretz
89375;Tarek Lutz
89376;Lutz Bettin
89377;Monika Boettcher
89378;Peter Hahmann
89379;Karl-Heinz Kliem
89380;Bernd Schnabel
89381;Mathias Irmscher
89382;Holger Sailer
89383;Changjiang Ding
89384;Liaofu Luo
89385;Peter Boncz
89386;Meng Zhang
89387;Lihua Fu
89388;Hongwei Li
89389;Gaofeng Wang
89390;Stefano Colombo
89391;Naveen Chilamkurti
89392;Yanqing Cui
89393;M. Feliachi
89394;Hoda Akbari
89395;Zeinab Iranmanesh
89396;Mohammad Ghodsi
89397;Seong-Yee Phang
89398;Sanggon Lee
89399;Mindaugas Rybokas
89400;M. T. Alam
89401;Z. D. Wu
89402;Alimorad Mahmoudi
89403;Mahmood Karimi
89404;Artak Amirbekyan
89405;Wei Ni
89406;Alexander L. Wolf
89407;Cédric Fournet
89408;Lisa Dawley
89409;Wang San-min
89410;Zhao Bin
89411;Javier Polimón
89412;Julio C. Hernández-Castro
89413;Juan M. Estévez-Tapiador
89414;In Joo Jang
89415;Wenbo Shi
89416;Hyeong Seon Yoo
89417;Guy H. Gessner
89418;Lynn A. Fish
89419;Karin Breitman
89420;Yasmine Charif
89421;Michael Dimopoulos
89422;Panagiotis Linardis
